PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC1_VM0;0;64;0;9;0;0;0.0;0.003;0.001;0.0;0.0;0.003;4.151277269581001;
DC1_VM0;0;93;2;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;2.9661243092006657;
DC1_VM0;0;58;2;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;1.2107257996734546;
DC1_VM0;0;76;1;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;1.0110402709421322;
DC1_VM0;0;37;2;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.9708542084468945;
DC1_VM0;0;118;0;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;0;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;2;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;2;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;1;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;0;10;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;1;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;2;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;0;10;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;0;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;2;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;0;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;2;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;1;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;93;3;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;0;10;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;1;4;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;2;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;1;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;0;6;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;2;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;1;4;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;1;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;0;6;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;2;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;1;4;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;99;1;15;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;2;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;0;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;2;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;2;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;0;6;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;2;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;0;6;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;3;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;3;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;0;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;3;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;3;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;3;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;3;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;3;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;4;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;3;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;76;4;10;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;3;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;0;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;3;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;2;8;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;0;9;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;3;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;4;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;4;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;3;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;1;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;2;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;1;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;1;4;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;1;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;5;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;3;19;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;2;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;2;12;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;1;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;5;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;2;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;3;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;0;6;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;2;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;3;2;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;2;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;4;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;2;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;5;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;6;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;4;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;6;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;0;6;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;3;19;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;4;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;6;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;2;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;4;5;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;4;5;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;0;6;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;3;19;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;1;6;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;3;19;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;6;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;2;12;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;0;6;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;69;2;15;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;4;5;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;1;6;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;2;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;2;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;1;6;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;3;19;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;4;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;33;1;8;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;89;3;19;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;2;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;4;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;3;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;2;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;6;5;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;94;4;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;50;5;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;60;2;2;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;37;6;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;31;5;12;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;2;5;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;4;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;1;6;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;4;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;118;2;7;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;8;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;108;1;24;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;1;6;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;9;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;64;3;8;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;5;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;44;4;8;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;12;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;121;1;26;0;11;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;57;5;14;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;0;14;0;13;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;2;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;123;3;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;7;3;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;103;5;7;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;7;3;0;1;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;58;4;10;0;6;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;117;2;63;0;10;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;78;3;14;0;7;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;83;3;1;0;0;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;109;4;12;0;3;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
DC1_VM0;0;26;7;3;0;2;0.0;0.003;0.001;0.0;0.0;0.003;0.0;
