REJECTED_BY;PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
;DC2_VM0;0;53;59;11;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC2_VM0;0;53;59;11;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC2_VM0;0;53;59;11;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC2_VM0;0;53;59;11;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;;0;51;3;11;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;82.0;
;DC3_VM0;0;51;3;11;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;29.298078369703262;
;DC3_VM0;0;51;3;11;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;8.993901620097631;
;;0;51;4;3;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;92.98184350979363;
;DC3_VM0;0;51;4;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;52.15229969656707;
;DC3_VM0;0;51;9;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;9;3;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;10;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;11;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;12;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;12;14;0;13;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;13;4;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;13;4;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;13;4;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;13;4;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;14;3;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;14;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;14;3;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;15;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;15;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;16;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;16;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;17;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;11;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;12;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;18;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;20;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;13;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;14;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;15;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;16;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;17;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;18;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;11;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;19;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;12;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;13;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;20;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;21;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;22;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;14;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;15;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;23;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;24;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;16;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;17;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;18;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;25;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;26;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;19;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;27;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;20;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;28;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;29;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;21;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;22;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;30;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;31;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;23;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;21;38;0;32;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;24;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;21;26;0;25;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;22;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;24;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;25;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;25;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;26;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;28;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;29;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;30;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;30;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;31;6;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;31;6;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;31;6;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;31;6;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;31;6;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;31;6;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;32;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;32;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;11;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;12;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;13;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;14;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;34;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;34;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;15;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;16;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;35;3;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;26;21;0;17;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;35;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;35;3;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;36;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;36;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;37;3;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;37;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;37;3;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;38;4;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;38;4;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;38;4;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;38;4;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;39;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;40;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;41;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;42;6;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;42;6;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;42;6;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;42;6;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;42;6;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;42;6;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;43;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;47;3;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;47;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;47;3;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;48;6;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;48;6;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;48;6;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;48;6;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;48;6;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;48;6;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;49;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;49;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;51;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;53;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;54;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.041604483113587776;
;DC3_VM0;0;56;37;17;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;11;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;11;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;12;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;56;37;17;0;13;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;12;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;55;14;0;13;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;56;9;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;57;6;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;57;6;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;57;6;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;57;6;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;57;6;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;57;6;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;58;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;59;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;60;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;61;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;61;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;62;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;62;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;63;4;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;63;4;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;63;4;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;63;4;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;64;6;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;64;6;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;64;6;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;64;6;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;64;6;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;64;6;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;65;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;65;2;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;66;4;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;66;4;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;66;4;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;66;4;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;68;3;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;68;3;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;68;3;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;69;10;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;70;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;71;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;1;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;2;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;3;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;4;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;5;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;6;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;7;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;8;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;9;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;72;11;0;10;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;73;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;74;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;75;1;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
;DC3_VM0;0;51;76;2;0;0;0.0;0.003;0.001;0.0;0.7692307692307692;0.003;0.0;
