PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
DC0_VM2;2;105;28;21;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;88.33866529082843;
DC0_VM0;0;38;14;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;355.33669853897845;
DC0_VM1;1;75;15;4;3;0;0.0;0.003;0.004;0.03;4.615384615384615;0.003;481.4166869155856;
DC0_VM2;2;132;33;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;91.70631629633408;
DC0_VM0;0;36;23;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;356.696150111095;
DC0_VM1;1;75;15;4;2;2;0.0;0.003;0.003;0.02;4.615384615384615;0.003;486.02207153097015;
DC0_VM2;2;125;7;37;0;23;0.0;0.003;0.001;0.0;4.615384615384615;0.003;89.93611008081461;
DC0_VM0;0;53;17;9;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;360.4352629136429;
DC0_VM1;1;75;15;4;2;3;0.0;0.003;0.003;0.02;4.615384615384615;0.003;490.6274561463547;
DC0_VM2;2;105;28;21;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;94.15852458563677;
DC0_VM0;0;53;17;9;1;4;0.0;0.003;0.002;0.01;4.615384615384615;0.003;360.66576628812936;
DC0_VM1;1;75;16;2;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;495.2328407617392;
DC0_VM2;2;105;28;21;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;96.69509973410868;
DC0_VM0;0;53;16;4;2;3;0.0;0.003;0.003;0.02;4.615384615384615;0.003;365.2711509035139;
DC0_VM1;1;75;16;2;2;1;0.0;0.003;0.003;0.02;4.615384615384615;0.003;499.83822537712376;
DC0_VM2;2;132;34;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;98.39089253284737;
DC0_VM0;0;53;16;4;3;2;0.0;0.003;0.004;0.03;4.615384615384615;0.003;369.87653551889844;
DC0_VM1;1;75;17;6;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;504.4436099925083;
DC0_VM2;2;121;11;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;100.7490536548612;
DC0_VM0;0;53;15;7;4;5;0.0;0.003;0.005;0.04;4.615384615384615;0.003;374.481920134283;
DC0_VM1;1;75;17;6;2;1;0.0;0.003;0.003;0.02;4.615384615384615;0.003;509.04899460789284;
DC0_VM2;2;132;34;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;103.52214650117503;
DC0_VM0;0;53;15;7;4;6;0.0;0.003;0.005;0.04;4.615384615384615;0.003;379.0873047496675;
DC0_VM1;1;75;17;6;2;2;0.0;0.003;0.003;0.02;4.615384615384615;0.003;513.6543792232774;
DC0_VM2;2;119;18;10;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;107.67522753772346;
DC0_VM0;0;53;16;4;4;0;0.0;0.003;0.005;0.04;4.615384615384615;0.003;383.69268936505205;
DC0_VM1;1;75;17;6;2;3;0.0;0.003;0.003;0.02;4.615384615384615;0.003;518.2597638386619;
DC0_VM2;2;119;18;10;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;109.15566714447641;
DC0_VM0;0;53;16;4;4;1;0.0;0.003;0.005;0.04;4.615384615384615;0.003;388.2980739804366;
DC0_VM1;1;75;17;6;2;4;0.0;0.003;0.003;0.02;4.615384615384615;0.003;522.8651484540464;
DC0_VM2;2;119;16;3;2;1;0.0;0.003;0.003;0.02;4.615384615384615;0.003;113.76105175986095;
DC0_VM0;0;53;17;9;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;392.9034585958211;
DC0_VM1;1;75;18;16;1;0;0.0;0.003;0.002;0.01;4.615384615384615;0.003;527.470533069431;
DC0_VM2;2;119;16;3;2;2;0.0;0.003;0.003;0.02;4.615384615384615;0.003;118.36643637524548;
DC0_VM0;0;53;17;9;2;1;0.0;0.003;0.003;0.02;4.615384615384615;0.003;397.50884321120566;
DC0_VM1;1;75;18;16;1;1;0.0;0.003;0.002;0.01;4.615384615384615;0.003;532.0759176848155;
DC0_VM2;2;119;18;10;2;0;0.0;0.003;0.003;0.02;4.615384615384615;0.003;122.97182099063002;
DC0_VM0;0;53;17;9;2;2;0.0;0.003;0.003;0.02;4.615384615384615;0.003;402.1142278265902;
DC0_VM1;1;75;18;16;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;535.3080328003434;
DC0_VM2;2;119;18;10;1;2;0.0;0.003;0.002;0.01;4.615384615384615;0.003;127.57720560601456;
DC0_VM0;0;53;17;9;2;3;0.0;0.003;0.003;0.02;4.615384615384615;0.003;406.71961244197473;
DC0_VM1;1;76;8;58;0;44;0.0;0.003;0.001;0.0;4.615384615384615;0.003;539.3321870268105;
DC0_VM2;2;119;18;10;1;3;0.0;0.003;0.002;0.01;4.615384615384615;0.003;132.1825902213991;
DC0_VM0;0;53;17;9;1;5;0.0;0.003;0.002;0.01;4.615384615384615;0.003;411.32499705735927;
DC0_VM1;1;68;28;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;543.5337998879104;
DC0_VM2;2;119;18;10;1;4;0.0;0.003;0.002;0.01;4.615384615384615;0.003;136.78797483678363;
DC0_VM0;0;38;14;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;415.04765664296656;
DC0_VM1;1;99;14;32;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;546.7667732054574;
DC0_VM2;2;119;18;10;1;5;0.0;0.003;0.002;0.01;4.615384615384615;0.003;141.39335945216817;
DC0_VM0;0;48;21;12;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;414.29436481434414;
DC0_VM1;1;99;14;32;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;548.8102299228754;
DC0_VM2;2;121;11;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;142.19603210766036;
DC0_VM0;0;44;18;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;408.13879288785984;
DC0_VM1;1;96;24;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;551.606683048502;
DC0_VM2;2;105;28;21;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;143.89173737913598;
DC0_VM0;0;60;21;33;0;28;0.0;0.003;0.001;0.0;4.615384615384615;0.003;410.98705448208966;
DC0_VM1;1;68;28;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;553.713151102851;
DC0_VM2;2;132;34;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;145.5072824302183;
DC0_VM0;0;53;17;9;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;410.87533854171124;
DC0_VM1;1;94;24;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;558.3043332445372;
DC0_VM2;2;119;18;10;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;148.17208442341416;
DC0_VM0;0;47;5;30;0;26;0.0;0.003;0.001;0.0;4.615384615384615;0.003;410.82948134580874;
DC0_VM1;1;68;28;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.7144661211664;
DC0_VM2;2;132;34;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;149.71543580982052;
DC0_VM0;0;60;21;33;0;29;0.0;0.003;0.001;0.0;4.615384615384615;0.003;413.1017079267035;
DC0_VM1;1;93;17;8;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;560.3144566494493;
DC0_VM2;2;132;34;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;146.4117471698146;
DC0_VM0;0;47;5;30;0;27;0.0;0.003;0.001;0.0;4.615384615384615;0.003;413.3602248467314;
DC0_VM1;1;99;14;32;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;556.7091686428612;
DC0_VM2;2;119;18;10;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;148.13875567360174;
DC0_VM0;0;48;21;12;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;416.2782034801853;
DC0_VM1;1;93;17;8;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;552.651134474012;
DC0_VM2;2;101;31;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;149.03123116141114;
DC0_VM0;0;56;15;7;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;418.178556346867;
DC0_VM1;1;75;18;16;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.8118442501873;
DC0_VM2;2;119;18;10;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;149.45925669318558;
DC0_VM0;0;48;21;12;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;419.55401308756745;
DC0_VM1;1;99;14;32;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;558.9230031783727;
DC0_VM2;2;100;22;8;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;142.6679578859298;
DC0_VM0;0;47;5;30;0;28;0.0;0.003;0.001;0.0;4.615384615384615;0.003;420.96455780632414;
DC0_VM1;1;93;17;8;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;550.314106484775;
DC0_VM2;2;101;31;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;143.60973029223305;
DC0_VM0;0;44;19;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;422.33763675920545;
DC0_VM1;1;96;24;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.4817712753634;
DC0_VM2;2;132;35;15;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;146.2961745728103;
DC0_VM0;0;48;22;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;426.41744016980556;
DC0_VM1;1;96;25;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.4274682069677;
DC0_VM2;2;121;12;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;150.4445333642666;
DC0_VM0;0;47;5;30;0;29;0.0;0.003;0.001;0.0;4.615384615384615;0.003;425.71499805934627;
DC0_VM1;1;99;14;32;0;16;0.0;0.003;0.001;0.0;4.615384615384615;0.003;555.7896022810937;
DC0_VM2;2;119;19;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;152.6753604218179;
DC0_VM0;0;48;22;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;424.29955824285435;
DC0_VM1;1;93;17;8;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;553.1862012230749;
DC0_VM2;2;112;25;26;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;148.41530698869065;
DC0_VM0;0;44;19;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;423.9574464478874;
DC0_VM1;1;86;21;7;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.7593857159468;
DC0_VM2;2;100;22;8;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;151.9732004478774;
DC0_VM0;0;60;21;33;0;30;0.0;0.003;0.001;0.0;4.615384615384615;0.003;424.7414268469988;
DC0_VM1;1;68;29;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;547.7635615259674;
DC0_VM2;2;101;31;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;152.97294488685657;
DC0_VM0;0;48;22;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;428.0353702448451;
DC0_VM1;1;93;17;8;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;550.1922843836105;
DC0_VM2;2;132;35;15;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;156.56985092891136;
DC0_VM0;0;53;17;9;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;414.07787148954867;
DC0_VM1;1;75;18;16;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.1347217385401;
DC0_VM2;2;119;20;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;160.32617287640278;
DC0_VM0;0;38;15;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;415.49074140210223;
DC0_VM1;1;96;25;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.2773394887113;
DC0_VM2;2;105;28;21;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;159.4118759334865;
DC0_VM0;0;53;18;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;417.53321941043623;
DC0_VM1;1;77;23;9;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;555.5830421403721;
DC0_VM2;2;119;20;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;160.61630820789287;
DC0_VM0;0;60;21;33;0;31;0.0;0.003;0.001;0.0;4.615384615384615;0.003;421.6498612938417;
DC0_VM1;1;77;23;9;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.6392731244523;
DC0_VM2;2;132;35;15;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;161.60494756515527;
DC0_VM0;0;60;21;33;0;32;0.0;0.003;0.001;0.0;4.615384615384615;0.003;422.92848591363463;
DC0_VM1;1;68;29;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;556.4847465792868;
DC0_VM2;2;100;22;8;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;166.13991254476923;
DC0_VM0;0;38;15;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;417.9827804944166;
DC0_VM1;1;75;18;16;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;556.3935085827811;
DC0_VM2;2;112;25;26;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;161.885957101435;
DC0_VM0;0;44;20;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;421.4639789934181;
DC0_VM1;1;94;24;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;558.6008383923986;
DC0_VM2;2;100;22;8;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;160.182358957843;
DC0_VM0;0;56;15;7;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;423.01532260747126;
DC0_VM1;1;86;21;7;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;555.6440767754852;
DC0_VM2;2;101;32;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;159.2224668007807;
DC0_VM0;0;56;15;7;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;423.1450572547642;
DC0_VM1;1;75;18;16;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;555.2196708598558;
DC0_VM2;2;132;35;15;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;158.72855486295703;
DC0_VM0;0;60;22;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;427.06782146765545;
DC0_VM1;1;86;22;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.2623056302909;
DC0_VM2;2;119;20;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;160.05088221437381;
DC0_VM0;0;48;23;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;426.4370785250512;
DC0_VM1;1;94;24;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.2780284377559;
DC0_VM2;2;112;25;26;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;158.48776574348267;
DC0_VM0;0;53;18;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;429.691151620892;
DC0_VM1;1;86;23;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;556.9469979154114;
DC0_VM2;2;101;32;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;158.996586655775;
DC0_VM0;0;53;18;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;426.2530378130982;
DC0_VM1;1;75;18;16;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;561.298752831513;
DC0_VM2;2;107;16;12;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;155.77732244670824;
DC0_VM0;0;48;23;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;423.1865191705624;
DC0_VM1;1;77;23;9;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;563.4069345612756;
DC0_VM2;2;100;22;8;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;160.26290126423737;
DC0_VM0;0;38;15;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;427.7278960109884;
DC0_VM1;1;99;14;32;0;17;0.0;0.003;0.001;0.0;4.615384615384615;0.003;561.8427147319171;
DC0_VM2;2;107;16;12;1;3;0.0;0.003;0.002;0.01;4.615384615384615;0.003;164.59028252909457;
DC0_VM0;0;56;16;14;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;417.3416272584768;
DC0_VM1;1;75;18;16;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;565.9439090271844;
DC0_VM2;2;107;16;12;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;165.46345054731682;
DC0_VM0;0;48;23;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;420.55456059483686;
DC0_VM1;1;93;17;8;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;568.9244940344315;
DC0_VM2;2;101;32;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;165.5916744074816;
DC0_VM0;0;47;6;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;414.8943134078072;
DC0_VM1;1;77;23;9;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;564.0868305186978;
DC0_VM2;2;107;16;12;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;168.80861707184067;
DC0_VM0;0;48;24;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;411.6408424726428;
DC0_VM1;1;94;25;17;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;567.5894833310031;
DC0_VM2;2;119;21;16;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;173.4206718259834;
DC0_VM0;0;48;24;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;409.02061025345483;
DC0_VM1;1;86;24;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;570.1278444118466;
DC0_VM2;2;132;35;15;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;174.40027801639508;
DC0_VM0;0;56;16;14;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;407.79573673215555;
DC0_VM1;1;75;18;16;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;572.3887076074675;
DC0_VM2;2;107;16;12;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;178.48225383003773;
DC0_VM0;0;56;16;14;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;408.90434657739934;
DC0_VM1;1;77;23;9;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;574.9167961385715;
DC0_VM2;2;119;21;16;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;181.93204485867273;
DC0_VM0;0;48;24;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;411.9417546847267;
DC0_VM1;1;93;17;8;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;573.0015517720944;
DC0_VM2;2;100;22;8;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;185.2721172829738;
DC0_VM0;0;47;6;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;414.2370393378437;
DC0_VM1;1;75;18;16;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;550.8802330444469;
DC0_VM2;2;121;12;6;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;186.38472041334444;
DC0_VM0;0;56;16;14;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;404.73105191272543;
DC0_VM1;1;94;25;17;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.4293915640892;
DC0_VM2;2;132;35;15;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;172.55952037039606;
DC0_VM0;0;36;23;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;407.9922284248387;
DC0_VM1;1;86;24;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.7282733816478;
DC0_VM2;2;119;21;16;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;176.0639232612939;
DC0_VM0;0;60;24;4;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;408.83212867072734;
DC0_VM1;1;86;24;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;559.7555772634005;
DC0_VM2;2;107;16;12;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;180.21279837689053;
DC0_VM0;0;48;24;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;413.2476466375715;
DC0_VM1;1;94;25;17;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.7015757190547;
DC0_VM2;2;121;12;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;181.77068098863447;
DC0_VM0;0;48;24;5;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;410.1057213370291;
DC0_VM1;1;77;23;9;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.6541290754899;
DC0_VM2;2;107;16;12;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;181.40304733188304;
DC0_VM0;0;36;24;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;412.6966506771155;
DC0_VM1;1;75;18;16;0;12;0.0;0.003;0.001;0.0;4.615384615384615;0.003;556.568756505962;
DC0_VM2;2;121;12;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;180.31509503273628;
DC0_VM0;0;38;16;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;406.3093687022656;
DC0_VM1;1;75;18;16;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;554.74017802251;
DC0_VM2;2;132;35;15;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;180.18695821796018;
DC0_VM0;0;44;21;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;402.26230682019013;
DC0_VM1;1;86;24;4;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.1013706274821;
DC0_VM2;2;132;35;15;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;178.92267115698314;
DC0_VM0;0;56;16;14;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;401.0036193529504;
DC0_VM1;1;86;26;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;557.7429678351464;
DC0_VM2;2;107;16;12;0;10;0.0;0.003;0.001;0.0;4.615384615384615;0.003;182.5778829535966;
DC0_VM0;0;36;24;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;402.0890143775291;
DC0_VM1;1;96;25;6;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;561.8460299532662;
DC0_VM2;2;100;22;8;0;6;0.0;0.003;0.001;0.0;4.615384615384615;0.003;186.8110164802133;
DC0_VM0;0;44;21;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;404.56358823011306;
DC0_VM1;1;96;25;6;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;563.8899849513805;
DC0_VM2;2;132;35;15;0;8;0.0;0.003;0.001;0.0;4.615384615384615;0.003;189.2116121631375;
DC0_VM0;0;53;19;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;402.28985093366236;
DC0_VM1;1;75;18;16;0;14;0.0;0.003;0.001;0.0;4.615384615384615;0.003;565.9378899618941;
DC0_VM2;2;132;35;15;0;9;0.0;0.003;0.001;0.0;4.615384615384615;0.003;182.79617196183926;
DC0_VM0;0;60;24;4;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;406.375037620116;
DC0_VM1;1;93;18;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;568.9255960155342;
DC0_VM2;2;112;25;26;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;186.717888475976;
DC0_VM0;0;53;19;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;401.1634420458813;
DC0_VM1;1;93;18;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;572.5589968171503;
DC0_VM2;2;100;22;8;0;7;0.0;0.003;0.001;0.0;4.615384615384615;0.003;184.32043763777529;
DC0_VM0;0;53;20;3;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;396.0119990186113;
DC0_VM1;1;99;14;32;0;18;0.0;0.003;0.001;0.0;4.615384615384615;0.003;573.9727239911499;
DC0_VM2;2;121;12;6;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;188.33860839804265;
DC0_VM0;0;53;20;3;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;387.8350240750665;
DC0_VM1;1;93;18;5;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;578.0375257669361;
DC0_VM2;2;121;12;6;0;5;0.0;0.003;0.001;0.0;4.615384615384615;0.003;191.07483544572688;
DC0_VM0;0;48;25;5;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;390.41018428187135;
DC0_VM1;1;86;26;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;573.2197023085796;
DC0_VM2;2;100;23;1;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;190.49570620772602;
DC0_VM0;0;38;17;13;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;390.01531094379243;
DC0_VM1;1;99;14;32;0;19;0.0;0.003;0.001;0.0;4.615384615384615;0.003;570.6905556438978;
DC0_VM2;2;100;24;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;189.24082782794812;
DC0_VM0;0;36;25;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;388.12020839669367;
DC0_VM1;1;86;27;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;571.8233611752662;
DC0_VM2;2;105;28;21;0;13;0.0;0.003;0.001;0.0;4.615384615384615;0.003;191.263750587113;
DC0_VM0;0;53;20;3;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;380.8239336380375;
DC0_VM1;1;75;18;16;0;15;0.0;0.003;0.001;0.0;4.615384615384615;0.003;570.5296814755538;
DC0_VM2;2;100;24;2;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;195.85570679435205;
DC0_VM0;0;48;25;5;0;1;0.0;0.003;0.001;0.0;4.615384615384615;0.003;382.9060425476946;
DC0_VM1;1;94;25;17;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;574.344518883322;
DC0_VM2;2;101;33;2;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;199.5112092682798;
DC0_VM0;0;53;21;6;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;380.5089641509185;
DC0_VM1;1;94;25;17;0;4;0.0;0.003;0.001;0.0;4.615384615384615;0.003;577.3334977762756;
DC0_VM2;2;107;16;12;0;11;0.0;0.003;0.001;0.0;4.615384615384615;0.003;202.8016015469675;
DC0_VM0;0;60;24;4;0;2;0.0;0.003;0.001;0.0;4.615384615384615;0.003;378.96366882051416;
DC0_VM1;1;93;18;5;0;3;0.0;0.003;0.001;0.0;4.615384615384615;0.003;580.5219399797174;
DC0_VM2;2;121;13;17;0;0;0.0;0.003;0.001;0.0;4.615384615384615;0.003;206.760573622621;
