REJECTED_BY;PROCESSED_BY;SERVICE;USER;SESSION;SESSION_SIZE;MIGRATED;PACKET_NBR;RADIO;NETWORK_UPLINK;DISPATCH;MIGRATE;PROCESS;NETWORK_DOWNLINK;QUEUE;
;DC2_VM0;0;66;4;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;4;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;5;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;5;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;6;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;3;14;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;3;14;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;6;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;3;14;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;6;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;4;9;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;4;9;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;4;9;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;4;9;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;4;10;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;7;36;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;6;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;6;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;6;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;6;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;7;36;0;14;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;7;36;0;15;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;4;9;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;55;4;9;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;7;36;0;16;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;7;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.14341036372331928;
;DC2_VM0;0;55;4;9;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;7;36;0;17;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.17087064648546857;
;DC2_VM0;0;65;7;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;8;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;11;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;7;13;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;11;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;8;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;8;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;8;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;9;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;9;11;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;18;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;19;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;20;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;12;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;12;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;21;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;11;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;22;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;13;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;14;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;12;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;12;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;23;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;24;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;25;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;14;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.11216554397856271;
;DC2_VM0;0;73;13;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;26;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;14;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;27;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;16;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;28;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;29;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;16;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;16;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;13;4;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;13;4;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;13;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;7;31;0;30;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;14;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;16;4;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;8;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;15;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;16;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;10;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;10;18;0;17;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;12;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;13;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;13;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;14;2;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;14;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;15;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;15;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;18;13;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;15;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;8;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;8;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;16;5;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;8;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;16;5;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;16;5;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;13;2;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;14;6;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;14;6;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;20;10;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;14;6;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;14;6;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;14;6;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;17;7;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;24;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;25;1;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;17;7;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;14;6;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;26;4;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.2593848141473245;
;DC2_VM0;0;52;10;16;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;18;15;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;29;8;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;29;8;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;18;15;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;29;8;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;10;16;0;14;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;16;7;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.384570489802627;
;DC2_VM0;0;52;10;16;0;15;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;29;8;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;11;3;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;29;8;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;18;15;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;11;3;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;30;9;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;11;3;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;73;18;15;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;30;9;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.09713747865635014;
;DC2_VM0;0;52;12;13;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;13;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;14;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;65;31;25;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;5;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;15;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;6;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;12;13;0;12;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.302949299273223;
;DC2_VM0;0;58;17;16;0;7;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;16;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;17;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;8;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;13;10;0;0;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;9;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;13;10;0;1;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;18;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;66;28;22;0;19;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;10;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;13;10;0;2;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;58;17;16;0;11;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;52;13;10;0;3;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
;DC2_VM0;0;59;30;9;0;4;0.0;0.003;0.001;0.0;0.3846153846153846;0.003;0.0;
